boroct2010,variable_num,label,estimate
4130100,13,HHI 75-100k,145
4130100,14,HHI 100-125k,262
4130100,15,HHI 125-150k,206
4130100,16,HHI 150-200k,155
4130100,17,HHI 200k+,88
4133300,2,HHI <10k,48
4133300,3,HHI 10-15k,27
4133300,4,HHI 15-20k,38
4133300,5,HHI 20-25k,0
4133300,6,HHI 25-30k,27
4133300,7,HHI 30-35k,42
4133300,8,HHI 35-40k,9
4133300,9,HHI 40-45k,134
4133300,10,HHI 45-50k,52
4133300,11,HHI 50-60k,22
4133300,12,HHI 60-75k,131
4133300,13,HHI 75-100k,131
4133300,14,HHI 100-125k,124
4133300,15,HHI 125-150k,44
4133300,16,HHI 150-200k,222
4133300,17,HHI 200k+,228
4133900,2,HHI <10k,4
4133900,3,HHI 10-15k,24
4133900,4,HHI 15-20k,3
4133900,5,HHI 20-25k,9
4133900,6,HHI 25-30k,4
4133900,7,HHI 30-35k,18
4133900,8,HHI 35-40k,9
4133900,9,HHI 40-45k,6
4133900,10,HHI 45-50k,8
4133900,11,HHI 50-60k,17
4133900,12,HHI 60-75k,15
4133900,13,HHI 75-100k,35
4133900,14,HHI 100-125k,55
4133900,15,HHI 125-150k,43
4133900,16,HHI 150-200k,96
4133900,17,HHI 200k+,50
4134100,2,HHI <10k,40
4134100,3,HHI 10-15k,38
4134100,4,HHI 15-20k,6
4134100,5,HHI 20-25k,55
4134100,6,HHI 25-30k,14
4134100,7,HHI 30-35k,50
4134100,8,HHI 35-40k,37
4134100,9,HHI 40-45k,15
4134100,10,HHI 45-50k,23
4134100,11,HHI 50-60k,69
4134100,12,HHI 60-75k,51
4134100,13,HHI 75-100k,146
4134100,14,HHI 100-125k,100
4134100,15,HHI 125-150k,64
4134100,16,HHI 150-200k,157
4134100,17,HHI 200k+,153
4134700,2,HHI <10k,307
4134700,3,HHI 10-15k,59
4134700,4,HHI 15-20k,146
4134700,5,HHI 20-25k,117
4134700,6,HHI 25-30k,111
4134700,7,HHI 30-35k,282
4134700,8,HHI 35-40k,236
4134700,9,HHI 40-45k,88
4134700,10,HHI 45-50k,127
4134700,11,HHI 50-60k,191
4134700,12,HHI 60-75k,488
4134700,13,HHI 75-100k,474
4134700,14,HHI 100-125k,443
4134700,15,HHI 125-150k,228
4134700,16,HHI 150-200k,495
4134700,17,HHI 200k+,192
4136700,2,HHI <10k,131
4136700,3,HHI 10-15k,51
4136700,4,HHI 15-20k,70
4136700,5,HHI 20-25k,104
4136700,6,HHI 25-30k,50
4136700,7,HHI 30-35k,93
4136700,8,HHI 35-40k,20
4136700,9,HHI 40-45k,83
4136700,10,HHI 45-50k,83
4136700,11,HHI 50-60k,128
4136700,12,HHI 60-75k,194
4136700,13,HHI 75-100k,310
4136700,14,HHI 100-125k,475
4136700,15,HHI 125-150k,302
4136700,16,HHI 150-200k,178
4136700,17,HHI 200k+,99
4137700,2,HHI <10k,133
4137700,3,HHI 10-15k,51
4137700,4,HHI 15-20k,37
4137700,5,HHI 20-25k,112
4137700,6,HHI 25-30k,71
4137700,7,HHI 30-35k,159
4137700,8,HHI 35-40k,67
4137700,9,HHI 40-45k,142
4137700,10,HHI 45-50k,35
4137700,11,HHI 50-60k,142
4137700,12,HHI 60-75k,309
4137700,13,HHI 75-100k,387
4137700,14,HHI 100-125k,282
4137700,15,HHI 125-150k,109
4137700,16,HHI 150-200k,214
4137700,17,HHI 200k+,193
4138501,2,HHI <10k,38
4138501,3,HHI 10-15k,0
4138501,4,HHI 15-20k,79
4138501,5,HHI 20-25k,9
4138501,6,HHI 25-30k,76
4138501,7,HHI 30-35k,87
4138501,8,HHI 35-40k,49
4138501,9,HHI 40-45k,58
4138501,10,HHI 45-50k,37
4138501,11,HHI 50-60k,59
4138501,12,HHI 60-75k,124
4138501,13,HHI 75-100k,102
4138501,14,HHI 100-125k,229
4138501,15,HHI 125-150k,143
4138501,16,HHI 150-200k,220
4138501,17,HHI 200k+,141
4138502,2,HHI <10k,0
4138502,3,HHI 10-15k,0
4138502,4,HHI 15-20k,0
4138502,5,HHI 20-25k,0
4138502,6,HHI 25-30k,0
4138502,7,HHI 30-35k,0
4138502,8,HHI 35-40k,0
4138502,9,HHI 40-45k,0
4138502,10,HHI 45-50k,0
4138502,11,HHI 50-60k,0
4138502,12,HHI 60-75k,0
4138502,13,HHI 75-100k,0
4138502,14,HHI 100-125k,0
4138502,15,HHI 125-150k,0
4138502,16,HHI 150-200k,0
4138502,17,HHI 200k+,0
4139900,2,HHI <10k,0
4139900,3,HHI 10-15k,32
4139900,4,HHI 15-20k,6
4139900,5,HHI 20-25k,11
4139900,6,HHI 25-30k,35
4139900,7,HHI 30-35k,7
4139900,8,HHI 35-40k,0
4139900,9,HHI 40-45k,11
4139900,10,HHI 45-50k,0
4139900,11,HHI 50-60k,29
4139900,12,HHI 60-75k,79
4139900,13,HHI 75-100k,54
4139900,14,HHI 100-125k,79
4139900,15,HHI 125-150k,41
4139900,16,HHI 150-200k,94
4139900,17,HHI 200k+,95
4140300,2,HHI <10k,21
4140300,3,HHI 10-15k,12
4140300,4,HHI 15-20k,4
4140300,5,HHI 20-25k,23
4140300,6,HHI 25-30k,16
4140300,7,HHI 30-35k,3
4140300,8,HHI 35-40k,44
4140300,9,HHI 40-45k,25
4140300,10,HHI 45-50k,20
4140300,11,HHI 50-60k,101
4140300,12,HHI 60-75k,54
4140300,13,HHI 75-100k,158
4140300,14,HHI 100-125k,90
4140300,15,HHI 125-150k,44
4140300,16,HHI 150-200k,87
4140300,17,HHI 200k+,77
4140901,2,HHI <10k,0
4140901,3,HHI 10-15k,8
4140901,4,HHI 15-20k,8
4140901,5,HHI 20-25k,2
4140901,6,HHI 25-30k,12
4140901,7,HHI 30-35k,21
4140901,8,HHI 35-40k,6
4140901,9,HHI 40-45k,31
4140901,10,HHI 45-50k,4
4140901,11,HHI 50-60k,4
4140901,12,HHI 60-75k,35
4140901,13,HHI 75-100k,55
4140901,14,HHI 100-125k,29
4140901,15,HHI 125-150k,16
4140901,16,HHI 150-200k,42
4140901,17,HHI 200k+,47
4140902,2,HHI <10k,45
4140902,3,HHI 10-15k,13
4140902,4,HHI 15-20k,43
4140902,5,HHI 20-25k,13
4140902,6,HHI 25-30k,22
4140902,7,HHI 30-35k,22
4140902,8,HHI 35-40k,28
4140902,9,HHI 40-45k,51
4140902,10,HHI 45-50k,13
4140902,11,HHI 50-60k,29
4140902,12,HHI 60-75k,81
4140902,13,HHI 75-100k,87
4140902,14,HHI 100-125k,119
4140902,15,HHI 125-150k,44
4140902,16,HHI 150-200k,140
4140902,17,HHI 200k+,101
4141700,2,HHI <10k,84
4141700,3,HHI 10-15k,42
4141700,4,HHI 15-20k,58
4141700,5,HHI 20-25k,34
4141700,6,HHI 25-30k,58
4141700,7,HHI 30-35k,69
4141700,8,HHI 35-40k,88
4141700,9,HHI 40-45k,115
4141700,10,HHI 45-50k,38
4141700,11,HHI 50-60k,121
4141700,12,HHI 60-75k,90
4141700,13,HHI 75-100k,233
4141700,14,HHI 100-125k,175
4141700,15,HHI 125-150k,160
4141700,16,HHI 150-200k,120
4141700,17,HHI 200k+,93
4142900,2,HHI <10k,48
4142900,3,HHI 10-15k,14
4142900,4,HHI 15-20k,20
4142900,5,HHI 20-25k,49
4142900,6,HHI 25-30k,17
4142900,7,HHI 30-35k,54
4142900,8,HHI 35-40k,48
4142900,9,HHI 40-45k,30
4142900,10,HHI 45-50k,25
4142900,11,HHI 50-60k,147
4142900,12,HHI 60-75k,106
4142900,13,HHI 75-100k,161
4142900,14,HHI 100-125k,133
4142900,15,HHI 125-150k,29
4142900,16,HHI 150-200k,188
4142900,17,HHI 200k+,127
4143500,2,HHI <10k,17
4143500,3,HHI 10-15k,11
4143500,4,HHI 15-20k,0
4143500,5,HHI 20-25k,10
4143500,6,HHI 25-30k,17
4143500,7,HHI 30-35k,15
4143500,8,HHI 35-40k,11
4143500,9,HHI 40-45k,24
4143500,10,HHI 45-50k,14
4143500,11,HHI 50-60k,48
4143500,12,HHI 60-75k,69
4143500,13,HHI 75-100k,169
4143500,14,HHI 100-125k,113
4143500,15,HHI 125-150k,28
4143500,16,HHI 150-200k,52
4143500,17,HHI 200k+,139
4144100,2,HHI <10k,15
4144100,3,HHI 10-15k,19
4144100,4,HHI 15-20k,21
4144100,5,HHI 20-25k,39
4144100,6,HHI 25-30k,34
4144100,7,HHI 30-35k,32
4144100,8,HHI 35-40k,0
4144100,9,HHI 40-45k,10
4144100,10,HHI 45-50k,35
4144100,11,HHI 50-60k,119
4144100,12,HHI 60-75k,94
4144100,13,HHI 75-100k,53
4144100,14,HHI 100-125k,139
4144100,15,HHI 125-150k,161
4144100,16,HHI 150-200k,134
4144100,17,HHI 200k+,178
4144700,2,HHI <10k,51
4144700,3,HHI 10-15k,25
4144700,4,HHI 15-20k,21
4144700,5,HHI 20-25k,18
4144700,6,HHI 25-30k,52
4144700,7,HHI 30-35k,54
4144700,8,HHI 35-40k,35
4144700,9,HHI 40-45k,33
4144700,10,HHI 45-50k,19
4144700,11,HHI 50-60k,45
4144700,12,HHI 60-75k,70
4144700,13,HHI 75-100k,89
4144700,14,HHI 100-125k,105
4144700,15,HHI 125-150k,112
4144700,16,HHI 150-200k,147
4144700,17,HHI 200k+,35
4145101,2,HHI <10k,32
4145101,3,HHI 10-15k,31
4145101,4,HHI 15-20k,5
4145101,5,HHI 20-25k,8
4145101,6,HHI 25-30k,5
4145101,7,HHI 30-35k,21
4145101,8,HHI 35-40k,4
4145101,9,HHI 40-45k,10
4145101,10,HHI 45-50k,9
4145101,11,HHI 50-60k,25
4145101,12,HHI 60-75k,84
4145101,13,HHI 75-100k,43
4145101,14,HHI 100-125k,42
4145101,15,HHI 125-150k,21
4145101,16,HHI 150-200k,35
4145101,17,HHI 200k+,35
4145102,2,HHI <10k,51
4145102,3,HHI 10-15k,17
4145102,4,HHI 15-20k,34
4145102,5,HHI 20-25k,19
4145102,6,HHI 25-30k,15
4145102,7,HHI 30-35k,25
4145102,8,HHI 35-40k,41
4145102,9,HHI 40-45k,27
4145102,10,HHI 45-50k,27
4145102,11,HHI 50-60k,51
4145102,12,HHI 60-75k,37
4145102,13,HHI 75-100k,95
4145102,14,HHI 100-125k,61
4145102,15,HHI 125-150k,100
4145102,16,HHI 150-200k,81
4145102,17,HHI 200k+,111
4145900,2,HHI <10k,48
4145900,3,HHI 10-15k,43
4145900,4,HHI 15-20k,10
4145900,5,HHI 20-25k,5
4145900,6,HHI 25-30k,38
4145900,7,HHI 30-35k,36
4145900,8,HHI 35-40k,54
4145900,9,HHI 40-45k,54
4145900,10,HHI 45-50k,21
4145900,11,HHI 50-60k,22
4145900,12,HHI 60-75k,114
4145900,13,HHI 75-100k,105
4145900,14,HHI 100-125k,94
4145900,15,HHI 125-150k,81
4145900,16,HHI 150-200k,114
4145900,17,HHI 200k+,98
4146300,2,HHI <10k,10
4146300,3,HHI 10-15k,23
4146300,4,HHI 15-20k,20
4146300,5,HHI 20-25k,37
4146300,6,HHI 25-30k,63
4146300,7,HHI 30-35k,40
4146300,8,HHI 35-40k,72
4146300,9,HHI 40-45k,17
4146300,10,HHI 45-50k,27
4146300,11,HHI 50-60k,66
4146300,12,HHI 60-75k,98
4146300,13,HHI 75-100k,134
4146300,14,HHI 100-125k,93
4146300,15,HHI 125-150k,31
4146300,16,HHI 150-200k,89
4146300,17,HHI 200k+,101
4146700,2,HHI <10k,58
4146700,3,HHI 10-15k,34
4146700,4,HHI 15-20k,0
4146700,5,HHI 20-25k,46
4146700,6,HHI 25-30k,10
4146700,7,HHI 30-35k,30
4146700,8,HHI 35-40k,38
4146700,9,HHI 40-45k,30
4146700,10,HHI 45-50k,25
4146700,11,HHI 50-60k,115
4146700,12,HHI 60-75k,136
4146700,13,HHI 75-100k,259
4146700,14,HHI 100-125k,268
4146700,15,HHI 125-150k,67
4146700,16,HHI 150-200k,74
4146700,17,HHI 200k+,87
4147100,2,HHI <10k,10
4147100,3,HHI 10-15k,19
4147100,4,HHI 15-20k,98
4147100,5,HHI 20-25k,18
4147100,6,HHI 25-30k,70
4147100,7,HHI 30-35k,52
4147100,8,HHI 35-40k,51
4147100,9,HHI 40-45k,37
4147100,10,HHI 45-50k,43
4147100,11,HHI 50-60k,76
4147100,12,HHI 60-75k,87
4147100,13,HHI 75-100k,132
4147100,14,HHI 100-125k,189
4147100,15,HHI 125-150k,60
4147100,16,HHI 150-200k,158
4147100,17,HHI 200k+,136
4147900,2,HHI <10k,91
4147900,3,HHI 10-15k,11
4147900,4,HHI 15-20k,91
4147900,5,HHI 20-25k,55
4147900,6,HHI 25-30k,13
4147900,7,HHI 30-35k,92
4147900,8,HHI 35-40k,14
4147900,9,HHI 40-45k,19
4147900,10,HHI 45-50k,65
4147900,11,HHI 50-60k,244
4147900,12,HHI 60-75k,111
4147900,13,HHI 75-100k,170
4147900,14,HHI 100-125k,178
4147900,15,HHI 125-150k,197
4147900,16,HHI 150-200k,219
4147900,17,HHI 200k+,240
4148300,2,HHI <10k,17
4148300,3,HHI 10-15k,8
4148300,4,HHI 15-20k,16
4148300,5,HHI 20-25k,31
4148300,6,HHI 25-30k,42
4148300,7,HHI 30-35k,26
4148300,8,HHI 35-40k,35
4148300,9,HHI 40-45k,44
4148300,10,HHI 45-50k,26
4148300,11,HHI 50-60k,83
4148300,12,HHI 60-75k,48
4148300,13,HHI 75-100k,74
4148300,14,HHI 100-125k,111
4148300,15,HHI 125-150k,89
4148300,16,HHI 150-200k,145
4148300,17,HHI 200k+,303
4150701,2,HHI <10k,0
4150701,3,HHI 10-15k,37
4150701,4,HHI 15-20k,15
4150701,5,HHI 20-25k,0
4150701,6,HHI 25-30k,27
4150701,7,HHI 30-35k,13
4150701,8,HHI 35-40k,56
4150701,9,HHI 40-45k,32
4150701,10,HHI 45-50k,0
4150701,11,HHI 50-60k,61
4150701,12,HHI 60-75k,53
4150701,13,HHI 75-100k,84
4150701,14,HHI 100-125k,75
4150701,15,HHI 125-150k,55
4150701,16,HHI 150-200k,320
4150701,17,HHI 200k+,180
4150702,2,HHI <10k,0
4150702,3,HHI 10-15k,7
4150702,4,HHI 15-20k,35
4150702,5,HHI 20-25k,8
4150702,6,HHI 25-30k,33
4150702,7,HHI 30-35k,22
4150702,8,HHI 35-40k,16
4150702,9,HHI 40-45k,49
4150702,10,HHI 45-50k,68
4150702,11,HHI 50-60k,127
4150702,12,HHI 60-75k,51
4150702,13,HHI 75-100k,139
4150702,14,HHI 100-125k,129
4150702,15,HHI 125-150k,103
4150702,16,HHI 150-200k,197
4150702,17,HHI 200k+,134
4152901,2,HHI <10k,107
4152901,3,HHI 10-15k,64
4152901,4,HHI 15-20k,115
4152901,5,HHI 20-25k,33
4152901,6,HHI 25-30k,188
4152901,7,HHI 30-35k,65
4152901,8,HHI 35-40k,35
4152901,9,HHI 40-45k,114
4152901,10,HHI 45-50k,57
4152901,11,HHI 50-60k,188
4152901,12,HHI 60-75k,134
4152901,13,HHI 75-100k,257
4152901,14,HHI 100-125k,229
4152901,15,HHI 125-150k,295
4152901,16,HHI 150-200k,295
4152901,17,HHI 200k+,447
4152902,2,HHI <10k,84
4152902,3,HHI 10-15k,82
4152902,4,HHI 15-20k,79
4152902,5,HHI 20-25k,12
4152902,6,HHI 25-30k,99
4152902,7,HHI 30-35k,95
4152902,8,HHI 35-40k,88
4152902,9,HHI 40-45k,59
4152902,10,HHI 45-50k,64
4152902,11,HHI 50-60k,151
4152902,12,HHI 60-75k,234
4152902,13,HHI 75-100k,251
4152902,14,HHI 100-125k,319
4152902,15,HHI 125-150k,185
4152902,16,HHI 150-200k,207
4152902,17,HHI 200k+,126
4155101,2,HHI <10k,51
4155101,3,HHI 10-15k,210
4155101,4,HHI 15-20k,28
4155101,5,HHI 20-25k,5
4155101,6,HHI 25-30k,42
4155101,7,HHI 30-35k,102
4155101,8,HHI 35-40k,22
4155101,9,HHI 40-45k,41
4155101,10,HHI 45-50k,49
4155101,11,HHI 50-60k,118
4155101,12,HHI 60-75k,96
4155101,13,HHI 75-100k,163
4155101,14,HHI 100-125k,85
4155101,15,HHI 125-150k,94
4155101,16,HHI 150-200k,85
4155101,17,HHI 200k+,124
4155102,2,HHI <10k,149
4155102,3,HHI 10-15k,126
4155102,4,HHI 15-20k,74
4155102,5,HHI 20-25k,21
4155102,6,HHI 25-30k,43
4155102,7,HHI 30-35k,209
4155102,8,HHI 35-40k,21
4155102,9,HHI 40-45k,80
4155102,10,HHI 45-50k,69
4155102,11,HHI 50-60k,53
4155102,12,HHI 60-75k,384
4155102,13,HHI 75-100k,843
4155102,14,HHI 100-125k,569
4155102,15,HHI 125-150k,460
4155102,16,HHI 150-200k,299
4155102,17,HHI 200k+,256
4156700,2,HHI <10k,14
4156700,3,HHI 10-15k,46
4156700,4,HHI 15-20k,18
4156700,5,HHI 20-25k,0
4156700,6,HHI 25-30k,0
4156700,7,HHI 30-35k,8
4156700,8,HHI 35-40k,0
4156700,9,HHI 40-45k,18
4156700,10,HHI 45-50k,0
4156700,11,HHI 50-60k,27
4156700,12,HHI 60-75k,17
4156700,13,HHI 75-100k,8
4156700,14,HHI 100-125k,12
4156700,15,HHI 125-150k,21
4156700,16,HHI 150-200k,36
4156700,17,HHI 200k+,28
4157101,2,HHI <10k,57
4157101,3,HHI 10-15k,70
4157101,4,HHI 15-20k,74
4157101,5,HHI 20-25k,83
4157101,6,HHI 25-30k,39
4157101,7,HHI 30-35k,65
4157101,8,HHI 35-40k,82
4157101,9,HHI 40-45k,81
4157101,10,HHI 45-50k,52
4157101,11,HHI 50-60k,114
4157101,12,HHI 60-75k,232
4157101,13,HHI 75-100k,386
4157101,14,HHI 100-125k,309
4157101,15,HHI 125-150k,317
4157101,16,HHI 150-200k,362
4157101,17,HHI 200k+,237
4157102,2,HHI <10k,39
4157102,3,HHI 10-15k,12
4157102,4,HHI 15-20k,34
4157102,5,HHI 20-25k,11
4157102,6,HHI 25-30k,4
4157102,7,HHI 30-35k,6
4157102,8,HHI 35-40k,7
4157102,9,HHI 40-45k,18
4157102,10,HHI 45-50k,14
4157102,11,HHI 50-60k,44
4157102,12,HHI 60-75k,19
4157102,13,HHI 75-100k,73
4157102,14,HHI 100-125k,76
4157102,15,HHI 125-150k,41
4157102,16,HHI 150-200k,53
4157102,17,HHI 200k+,101
4157901,2,HHI <10k,67
4157901,3,HHI 10-15k,39
4157901,4,HHI 15-20k,10
4157901,5,HHI 20-25k,48
4157901,6,HHI 25-30k,23
4157901,7,HHI 30-35k,64
4157901,8,HHI 35-40k,54
4157901,9,HHI 40-45k,8
4157901,10,HHI 45-50k,27
4157901,11,HHI 50-60k,73
4157901,12,HHI 60-75k,238
4157901,13,HHI 75-100k,176
4157901,14,HHI 100-125k,223
4157901,15,HHI 125-150k,104
4157901,16,HHI 150-200k,237
4157901,17,HHI 200k+,303
4157902,2,HHI <10k,4
4157902,3,HHI 10-15k,0
4157902,4,HHI 15-20k,0
4157902,5,HHI 20-25k,42
4157902,6,HHI 25-30k,0
4157902,7,HHI 30-35k,60
4157902,8,HHI 35-40k,63
4157902,9,HHI 40-45k,11
4157902,10,HHI 45-50k,57
4157902,11,HHI 50-60k,127
4157902,12,HHI 60-75k,51
4157902,13,HHI 75-100k,107
4157902,14,HHI 100-125k,119
4157902,15,HHI 125-150k,82
4157902,16,HHI 150-200k,296
4157902,17,HHI 200k+,135
4157903,2,HHI <10k,25
4157903,3,HHI 10-15k,9
4157903,4,HHI 15-20k,119
4157903,5,HHI 20-25k,38
4157903,6,HHI 25-30k,101
4157903,7,HHI 30-35k,69
4157903,8,HHI 35-40k,9
4157903,9,HHI 40-45k,36
4157903,10,HHI 45-50k,45
4157903,11,HHI 50-60k,37
4157903,12,HHI 60-75k,109
4157903,13,HHI 75-100k,203
4157903,14,HHI 100-125k,145
4157903,15,HHI 125-150k,113
4157903,16,HHI 150-200k,128
4157903,17,HHI 200k+,179
4161700,2,HHI <10k,49
4161700,3,HHI 10-15k,32
4161700,4,HHI 15-20k,0
4161700,5,HHI 20-25k,25
4161700,6,HHI 25-30k,0
4161700,7,HHI 30-35k,12
4161700,8,HHI 35-40k,32
4161700,9,HHI 40-45k,73
4161700,10,HHI 45-50k,52
4161700,11,HHI 50-60k,26
4161700,12,HHI 60-75k,135
4161700,13,HHI 75-100k,185
4161700,14,HHI 100-125k,148
4161700,15,HHI 125-150k,191
4161700,16,HHI 150-200k,245
4161700,17,HHI 200k+,298
4162100,2,HHI <10k,107
4162100,3,HHI 10-15k,71
4162100,4,HHI 15-20k,40
4162100,5,HHI 20-25k,18
4162100,6,HHI 25-30k,75
4162100,7,HHI 30-35k,48
4162100,8,HHI 35-40k,86
4162100,9,HHI 40-45k,102
4162100,10,HHI 45-50k,27
4162100,11,HHI 50-60k,162
4162100,12,HHI 60-75k,172
4162100,13,HHI 75-100k,220
4162100,14,HHI 100-125k,190
4162100,15,HHI 125-150k,124
4162100,16,HHI 150-200k,296
4162100,17,HHI 200k+,127
4990100,2,HHI <10k,0
4990100,3,HHI 10-15k,0
4990100,4,HHI 15-20k,0
4990100,5,HHI 20-25k,0
4990100,6,HHI 25-30k,0
4990100,7,HHI 30-35k,0
4990100,8,HHI 35-40k,0
4990100,9,HHI 40-45k,0
4990100,10,HHI 45-50k,0
4990100,11,HHI 50-60k,0
4990100,12,HHI 60-75k,0
4990100,13,HHI 75-100k,0
4990100,14,HHI 100-125k,0
4990100,15,HHI 125-150k,0
4990100,16,HHI 150-200k,0
4990100,17,HHI 200k+,0
5000300,2,HHI <10k,64
5000300,3,HHI 10-15k,29
5000300,4,HHI 15-20k,15
5000300,5,HHI 20-25k,46
5000300,6,HHI 25-30k,58
5000300,7,HHI 30-35k,13
5000300,8,HHI 35-40k,38
5000300,9,HHI 40-45k,53
5000300,10,HHI 45-50k,24
5000300,11,HHI 50-60k,72
5000300,12,HHI 60-75k,77
5000300,13,HHI 75-100k,173
5000300,14,HHI 100-125k,103
5000300,15,HHI 125-150k,41
5000300,16,HHI 150-200k,120
5000300,17,HHI 200k+,111
5000600,2,HHI <10k,87
5000600,3,HHI 10-15k,113
5000600,4,HHI 15-20k,102
5000600,5,HHI 20-25k,46
5000600,6,HHI 25-30k,35
5000600,7,HHI 30-35k,18
5000600,8,HHI 35-40k,35
5000600,9,HHI 40-45k,23
5000600,10,HHI 45-50k,30
5000600,11,HHI 50-60k,20
5000600,12,HHI 60-75k,78
5000600,13,HHI 75-100k,104
5000600,14,HHI 100-125k,117
5000600,15,HHI 125-150k,60
5000600,16,HHI 150-200k,146
5000600,17,HHI 200k+,50
5000700,2,HHI <10k,541
5000700,3,HHI 10-15k,109
5000700,4,HHI 15-20k,152
5000700,5,HHI 20-25k,192
5000700,6,HHI 25-30k,33
5000700,7,HHI 30-35k,0
5000700,8,HHI 35-40k,116
5000700,9,HHI 40-45k,39
5000700,10,HHI 45-50k,81
5000700,11,HHI 50-60k,188
5000700,12,HHI 60-75k,130
5000700,13,HHI 75-100k,174
5000700,14,HHI 100-125k,111
5000700,15,HHI 125-150k,176
5000700,16,HHI 150-200k,90
5000700,17,HHI 200k+,77
5000800,2,HHI <10k,69
5000800,3,HHI 10-15k,30
5000800,4,HHI 15-20k,196
5000800,5,HHI 20-25k,24
5000800,6,HHI 25-30k,78
5000800,7,HHI 30-35k,87
5000800,8,HHI 35-40k,29
5000800,9,HHI 40-45k,64
5000800,10,HHI 45-50k,26
5000800,11,HHI 50-60k,157
5000800,12,HHI 60-75k,133
5000800,13,HHI 75-100k,330
5000800,14,HHI 100-125k,208
5000800,15,HHI 125-150k,223
5000800,16,HHI 150-200k,78
5000800,17,HHI 200k+,154
5000900,2,HHI <10k,119
5000900,3,HHI 10-15k,21
5000900,4,HHI 15-20k,39
5000900,5,HHI 20-25k,44
5000900,6,HHI 25-30k,32
5000900,7,HHI 30-35k,14
5000900,8,HHI 35-40k,11
5000900,9,HHI 40-45k,16
5000900,10,HHI 45-50k,7
5000900,11,HHI 50-60k,63
5000900,12,HHI 60-75k,3
5000900,13,HHI 75-100k,108
5000900,14,HHI 100-125k,23
5000900,15,HHI 125-150k,57
5000900,16,HHI 150-200k,7
5000900,17,HHI 200k+,52
5001100,2,HHI <10k,182
5001100,3,HHI 10-15k,21
5001100,4,HHI 15-20k,3
5001100,5,HHI 20-25k,89
5001100,6,HHI 25-30k,61
5001100,7,HHI 30-35k,43
5001100,8,HHI 35-40k,127
5001100,9,HHI 40-45k,9
5001100,10,HHI 45-50k,111
5001100,11,HHI 50-60k,56
5001100,12,HHI 60-75k,64
5001100,13,HHI 75-100k,160
5001100,14,HHI 100-125k,61
5001100,15,HHI 125-150k,17
5001100,16,HHI 150-200k,124
5001100,17,HHI 200k+,29
5001700,2,HHI <10k,89
5001700,3,HHI 10-15k,61
5001700,4,HHI 15-20k,48
5001700,5,HHI 20-25k,4
5001700,6,HHI 25-30k,23
5001700,7,HHI 30-35k,0
5001700,8,HHI 35-40k,29
5001700,9,HHI 40-45k,50
5001700,10,HHI 45-50k,0
5001700,11,HHI 50-60k,63
5001700,12,HHI 60-75k,14
5001700,13,HHI 75-100k,39
5001700,14,HHI 100-125k,37
5001700,15,HHI 125-150k,22
5001700,16,HHI 150-200k,43
5001700,17,HHI 200k+,56
5001800,2,HHI <10k,0
5001800,3,HHI 10-15k,0
5001800,4,HHI 15-20k,0
5001800,5,HHI 20-25k,0
5001800,6,HHI 25-30k,0
5001800,7,HHI 30-35k,0
5001800,8,HHI 35-40k,0
5001800,9,HHI 40-45k,35
5001800,10,HHI 45-50k,14
5001800,11,HHI 50-60k,14
5001800,12,HHI 60-75k,22
5001800,13,HHI 75-100k,46
5001800,14,HHI 100-125k,2
5001800,15,HHI 125-150k,10
5001800,16,HHI 150-200k,33
5001800,17,HHI 200k+,5
5002001,2,HHI <10k,35
5002001,3,HHI 10-15k,40
5002001,4,HHI 15-20k,21
5002001,5,HHI 20-25k,68
5002001,6,HHI 25-30k,21
5002001,7,HHI 30-35k,11
5002001,8,HHI 35-40k,40
5002001,9,HHI 40-45k,0
5002001,10,HHI 45-50k,12
5002001,11,HHI 50-60k,97
5002001,12,HHI 60-75k,128
5002001,13,HHI 75-100k,68
5002001,14,HHI 100-125k,121
5002001,15,HHI 125-150k,157
5002001,16,HHI 150-200k,105
5002001,17,HHI 200k+,68
5002002,2,HHI <10k,97
5002002,3,HHI 10-15k,48
5002002,4,HHI 15-20k,9
5002002,5,HHI 20-25k,8
5002002,6,HHI 25-30k,45
5002002,7,HHI 30-35k,32
5002002,8,HHI 35-40k,52
5002002,9,HHI 40-45k,33
5002002,10,HHI 45-50k,0
5002002,11,HHI 50-60k,59
5002002,12,HHI 60-75k,123
5002002,13,HHI 75-100k,113
5002002,14,HHI 100-125k,116
5002002,15,HHI 125-150k,118
5002002,16,HHI 150-200k,158
5002002,17,HHI 200k+,235
5002100,2,HHI <10k,302
5002100,3,HHI 10-15k,67
5002100,4,HHI 15-20k,69
5002100,5,HHI 20-25k,24
5002100,6,HHI 25-30k,56
5002100,7,HHI 30-35k,80
5002100,8,HHI 35-40k,0
5002100,9,HHI 40-45k,147
5002100,10,HHI 45-50k,75
5002100,11,HHI 50-60k,83
5002100,12,HHI 60-75k,145
5002100,13,HHI 75-100k,171
5002100,14,HHI 100-125k,161
5002100,15,HHI 125-150k,72
5002100,16,HHI 150-200k,38
5002100,17,HHI 200k+,159
5002700,2,HHI <10k,63
5002700,3,HHI 10-15k,22
5002700,4,HHI 15-20k,46
5002700,5,HHI 20-25k,76
5002700,6,HHI 25-30k,0
5002700,7,HHI 30-35k,19
5002700,8,HHI 35-40k,0
5002700,9,HHI 40-45k,1
5002700,10,HHI 45-50k,78
5002700,11,HHI 50-60k,0
