locationid,zone,borough,speed_zone,day_type,time_of_day,mean_trip_mph,median_trip_mph,num_trips,mean_trip_distance,mean_trip_minutes
102,Glendale,Queens,3,weekday,20,13.45195893916172,12.432584328569481,6671,1.82344339946355276082,9.205001748863237
102,Glendale,Queens,3,weekend_or_holiday,0,14.86580612888712,13.761211277593203,2795,1.82626762335270531305,8.437704233750745
102,Glendale,Queens,3,weekend_or_holiday,6,14.171722001093306,13.004160246533129,4222,1.82020173398106872834,8.85873993368072
102,Glendale,Queens,3,weekend_or_holiday,12,12.01984138044072,10.984648766502968,9817,1.82546081415826023379,10.382905504057588
102,Glendale,Queens,3,weekend_or_holiday,20,13.567682196033115,12.52346171601926,4187,1.84774180559790043168,9.264310166388025
106,Gowanus,Brooklyn,2,weekday,0,12.709319081801064,12.004423003060621,2493,1.80764506504389224461,9.277677496991576
106,Gowanus,Brooklyn,2,weekday,6,8.970751249512153,8.319405960262632,7855,1.54220019226206901041,11.84181200933588
106,Gowanus,Brooklyn,2,weekday,12,8.888521563455697,8.214319825351344,20783,1.53530147418011827924,11.977628350093827
106,Gowanus,Brooklyn,2,weekday,20,11.214390992605885,10.698897071778427,11867,1.74004561772544056290,10.03727985168956
106,Gowanus,Brooklyn,2,weekend_or_holiday,0,12.112689055270955,11.542170567782092,4813,1.81377137360490397155,9.711957199252026
106,Gowanus,Brooklyn,2,weekend_or_holiday,6,10.227533586025132,9.65577772490768,3939,1.53125286401242123409,9.902712194296353
106,Gowanus,Brooklyn,2,weekend_or_holiday,12,9.217272232667728,8.62099894762406,12895,1.57755695092601101923,11.407955279824222
106,Gowanus,Brooklyn,2,weekend_or_holiday,20,10.912512560277166,10.373764931186662,5674,1.72114745363373911789,10.286755375396545
107,Gramercy,Manhattan,1,weekday,0,10.977709690498493,10.423044771744467,9916,1.50391218271892901492,8.877721191340594
107,Gramercy,Manhattan,1,weekday,6,7.046067876953211,6.55252038081072,55249,1.51819023346894071751,14.519777130204467
107,Gramercy,Manhattan,1,weekday,12,6.3179353787639005,5.965313939798593,77709,1.46881560690549139907,15.547741145384276
107,Gramercy,Manhattan,1,weekday,20,7.81527182480718,7.41245156028343,43942,1.47927687869725466947,12.382749609333514
107,Gramercy,Manhattan,1,weekend_or_holiday,0,9.206132591706545,8.628785971490181,16550,1.47104668536625153920,10.519779456193355
107,Gramercy,Manhattan,1,weekend_or_holiday,6,9.090265522267034,8.517754917594285,17696,1.51858102470162725120,11.012861663652803
107,Gramercy,Manhattan,1,weekend_or_holiday,12,7.059409459088103,6.622819873026689,44843,1.48357852887131092438,13.953333110333089
107,Gramercy,Manhattan,1,weekend_or_holiday,20,7.546959897603065,7.010587127031051,23797,1.46013544176932898150,12.756491714641902
108,Gravesend,Brooklyn,4,weekday,0,19.57531422542832,17.850721649484537,2118,2.0753207497117532,7.411921624173749
108,Gravesend,Brooklyn,4,weekday,6,16.47617684013215,14.872366288492707,10217,2.0661714067353133,8.813376398812437
108,Gravesend,Brooklyn,4,weekday,12,15.203301049828651,13.694941210060477,12874,2.0669308936023223,9.605842524985759
108,Gravesend,Brooklyn,4,weekday,20,17.29098284519478,15.701295472545752,4516,2.0475990210986301,8.227941393563626
108,Gravesend,Brooklyn,4,weekend_or_holiday,0,17.898807919140495,16.31072094616308,2464,2.0654473661472905,7.983536255411255
108,Gravesend,Brooklyn,4,weekend_or_holiday,6,18.011757607347665,16.46147748890298,3087,2.0576560793744485,7.946506856710938
108,Gravesend,Brooklyn,4,weekend_or_holiday,12,16.414686137131458,15.032586630578011,6003,2.0800891364592241,8.842531512021766
108,Gravesend,Brooklyn,4,weekend_or_holiday,20,17.267025535548836,15.733375620569,2488,2.0815516542170336,8.25058949624866
111,Green-Wood Cemetery,Brooklyn,3,weekday,0,14.492009199374907,13.626520420356014,7,1.4421400778210117,6.830952380952381
111,Green-Wood Cemetery,Brooklyn,3,weekday,6,12.287932258959158,11.022726709459961,101,1.4421400778210117,8.27079207920792
111,Green-Wood Cemetery,Brooklyn,3,weekday,12,10.900208018426458,9.888960533629794,145,1.4421400778210117,9.667701149425287
111,Green-Wood Cemetery,Brooklyn,3,weekday,20,12.928728035821186,12.679685708377976,54,1.4421400778210117,7.6645061728395065
111,Green-Wood Cemetery,Brooklyn,3,weekend_or_holiday,0,14.926250735362094,13.312849999412855,20,1.4421400778210117,6.699166666666667
111,Green-Wood Cemetery,Brooklyn,3,weekend_or_holiday,6,13.113744643914508,11.400541661733115,36,1.4421400778210117,7.843518518518518
111,Green-Wood Cemetery,Brooklyn,3,weekend_or_holiday,12,12.429594389602936,11.588625625347415,89,1.4421400778210117,8.073408239700374
111,Green-Wood Cemetery,Brooklyn,3,weekend_or_holiday,20,11.197457741481452,11.189017845163022,35,1.4421400778210117,9.07952380952381
112,Greenpoint,Brooklyn,2,weekday,0,11.664495168921263,10.90277005678885,6305,1.47229421427544299747,8.366100978059741
112,Greenpoint,Brooklyn,2,weekday,6,9.192166506502732,8.532619546144456,23628,1.21021859595879300162,8.942505360871282
112,Greenpoint,Brooklyn,2,weekday,12,8.643290630815269,7.9932331794639655,39966,1.24443824126938859659,9.867851006689019
112,Greenpoint,Brooklyn,2,weekday,20,9.873564403987437,9.132909740562376,24694,1.36216680877044178025,9.153976674495828
112,Greenpoint,Brooklyn,2,weekend_or_holiday,0,10.446670194938491,9.75203046224405,13583,1.46278860106182445168,9.303695796215859
112,Greenpoint,Brooklyn,2,weekend_or_holiday,6,10.032331163023304,9.27544356522979,8193,1.25425856833772520371,8.295048618739575
112,Greenpoint,Brooklyn,2,weekend_or_holiday,12,8.795460984805832,8.101084830576232,25356,1.28279920614199087302,9.800629042435714
112,Greenpoint,Brooklyn,2,weekend_or_holiday,20,9.352440812256653,8.69839984112563,14956,1.36214945231386294444,9.705428144780244
113,Greenwich Village North,Manhattan,1,weekday,0,11.237154715149547,10.640226964205791,7183,1.49153518357430348398,8.490154995591443
113,Greenwich Village North,Manhattan,1,weekday,6,7.437585369911181,6.926677010611481,41822,1.56314828738996176425,14.170881752825467
113,Greenwich Village North,Manhattan,1,weekday,12,6.475891430281215,6.125388558968173,81293,1.41428185706693073431,14.640723883565212
113,Greenwich Village North,Manhattan,1,weekday,20,7.840216146317752,7.462787470122734,40012,1.45609418215306119525,12.133405811589856
113,Greenwich Village North,Manhattan,1,weekend_or_holiday,0,9.276526515537846,8.731115546563881,10572,1.45138972036346399043,10.14736725942742
113,Greenwich Village North,Manhattan,1,weekend_or_holiday,6,9.197643541777921,8.6482386646857,11961,1.49262973338671589248,10.632412284368643
113,Greenwich Village North,Manhattan,1,weekend_or_holiday,12,6.917326101455809,6.562845088872631,38984,1.44635466905964038172,13.79699534851905
113,Greenwich Village North,Manhattan,1,weekend_or_holiday,20,7.523542974253625,7.034052962881996,18864,1.43775619971546414081,12.548929177268871
114,Greenwich Village South,Manhattan,1,weekday,0,11.162461271556253,10.705153973041902,11423,1.57086616003224054141,8.992647874171992
114,Greenwich Village South,Manhattan,1,weekday,6,7.934288172924028,7.407210814110178,24720,1.64747145461053530268,13.86533306364617
114,Greenwich Village South,Manhattan,1,weekday,12,6.980444010009376,6.618667872197923,55447,1.46081606433381348319,14.013669810810322
114,Greenwich Village South,Manhattan,1,weekday,20,8.269287252103261,7.900481434381604,43751,1.49956457481165812028,11.77595178776866
114,Greenwich Village South,Manhattan,1,weekend_or_holiday,0,9.186177978220783,8.810488634329694,21663,1.50844034861296641902,10.538728861807384
114,Greenwich Village South,Manhattan,1,weekend_or_holiday,6,9.553590152713035,9.07247141218779,7725,1.57404963122705452049,10.648679611650486
114,Greenwich Village South,Manhattan,1,weekend_or_holiday,12,7.295553645346016,6.965055482256591,34427,1.50969313300495022348,13.518091420493606
114,Greenwich Village South,Manhattan,1,weekend_or_holiday,20,7.763754106670102,7.270796135308568,22732,1.48604501644893075525,12.552940055135199
116,Hamilton Heights,Manhattan,2,weekday,0,11.785623742194302,11.198907851815568,7439,1.45056243066716764260,7.939702917058744
116,Hamilton Heights,Manhattan,2,weekday,6,9.72221093171144,9.163630913336869,22417,1.49280481769782553078,10.032881295445423
116,Hamilton Heights,Manhattan,2,weekday,12,9.12339671481255,8.587289378529897,26510,1.45111582198131292471,10.4943700490381
116,Hamilton Heights,Manhattan,2,weekday,20,10.55495690571152,10.031119358943002,15545,1.46835844610803859828,8.979079017905008
116,Hamilton Heights,Manhattan,2,weekend_or_holiday,0,11.185288199896572,10.588093174505946,8224,1.46318986535511166093,8.400865353437094
116,Hamilton Heights,Manhattan,2,weekend_or_holiday,6,11.012520678292852,10.519359681723413,8674,1.59153145304162563108,9.1851106755822
116,Hamilton Heights,Manhattan,2,weekend_or_holiday,12,9.886733606283904,9.388460854986262,17138,1.51501690234457235434,9.955133815692223
116,Hamilton Heights,Manhattan,2,weekend_or_holiday,20,10.436815772649267,9.908998021120249,8950,1.50239660620157778822,9.233566108007448
117,Hammels/Arverne,Queens,4,weekday,0,22.83182072754409,20.526512206499767,1433,2.1779149987783056,7.633170504768551
117,Hammels/Arverne,Queens,4,weekday,6,19.821724064631304,17.762308998302206,6344,2.2704775380936227,8.837794241277846
117,Hammels/Arverne,Queens,4,weekday,12,19.082714952212797,16.79805155266897,8981,2.1826832807967464,8.892346806220539
117,Hammels/Arverne,Queens,4,weekday,20,21.3233615498571,19.004362801377727,3664,2.2025491460108162,7.902106077147016
117,Hammels/Arverne,Queens,4,weekend_or_holiday,0,21.851894177114804,19.833213515456507,1467,2.3201386818866283,8.000124971597364
117,Hammels/Arverne,Queens,4,weekend_or_holiday,6,20.632736468885533,18.253208459259646,1998,2.2439878655274136,8.100867534200868
117,Hammels/Arverne,Queens,4,weekend_or_holiday,12,20.382547201285213,17.984354628422427,4321,2.2134979850886401,8.134814471958652
117,Hammels/Arverne,Queens,4,weekend_or_holiday,20,20.757084103606108,18.48409893992933,2051,2.2366940175319304,8.131488704696896
118,Heartland Village/Todt Hill,Staten Island,4,weekday,0,28.03383166447836,27.39324595832165,144,2.4805172413793103,7.138657407407408
118,Heartland Village/Todt Hill,Staten Island,4,weekday,6,25.059632909970805,23.718134974924638,1242,2.4805172413793103,8.53004562533548
118,Heartland Village/Todt Hill,Staten Island,4,weekday,12,25.145973643769874,23.94064897845983,2710,2.4805172413793103,8.310522755227552
118,Heartland Village/Todt Hill,Staten Island,4,weekday,20,27.623823176139005,26.57697044334975,761,2.4805172413793103,7.210205869469996
118,Heartland Village/Todt Hill,Staten Island,4,weekend_or_holiday,0,28.94595059492837,26.498107029571266,185,2.4805172413793103,6.892612612612613
118,Heartland Village/Todt Hill,Staten Island,4,weekend_or_holiday,6,25.75511212035957,23.876636548036142,475,2.4805172413793103,8.078877192982455
118,Heartland Village/Todt Hill,Staten Island,4,weekend_or_holiday,12,24.80277606434642,23.68663678770694,1355,2.4805172413793103,8.391033210332104
118,Heartland Village/Todt Hill,Staten Island,4,weekend_or_holiday,20,25.378273891051002,23.68663678770694,339,2.4805172413793103,8.205162241887907
119,Highbridge,Bronx,3,weekday,0,15.505904909337689,14.175819844439774,5339,1.7724523566220197,7.814999687831678
119,Highbridge,Bronx,3,weekday,6,11.357105680970255,10.13372093023256,20725,1.7220394884344596,10.588629674306393
119,Highbridge,Bronx,3,weekday,12,10.973680320703437,9.691761363636363,22093,1.7060757327019228,11.02621946619593
119,Highbridge,Bronx,3,weekday,20,13.460380696224039,12.071439808078027,10293,1.76989114117651213442,9.13437287476926
119,Highbridge,Bronx,3,weekend_or_holiday,0,14.397117689586954,12.945121658588087,6222,1.8032817141250596,8.62030429658202
119,Highbridge,Bronx,3,weekend_or_holiday,6,13.704814864343298,12.478795742915885,5706,1.7570586044608388,8.699810141371655
119,Highbridge,Bronx,3,weekend_or_holiday,12,11.695530092406202,10.445492862240231,11674,1.7194891783025528,10.217745988235967
119,Highbridge,Bronx,3,weekend_or_holiday,20,12.58895779738112,11.274299280169691,6688,1.7917277969708684,9.877925637958532
120,Highbridge Park,Manhattan,2,weekday,0,18.382419104253305,18.6217301427762,52,1.6078247367079450,6.524679487179487
120,Highbridge Park,Manhattan,2,weekday,6,14.588356278483175,13.071905248898057,202,1.6442061490791266,7.837953795379538
120,Highbridge Park,Manhattan,2,weekday,12,13.431515382203226,12.16691729323308,348,1.5776040007091311,8.444396551724138
120,Highbridge Park,Manhattan,2,weekday,20,16.325355165465865,14.328365512038983,119,1.6451301039603971,7.086974789915967
120,Highbridge Park,Manhattan,2,weekend_or_holiday,0,15.89496396869631,14.286325699676706,74,1.5668372902641195,7.047522522522523
120,Highbridge Park,Manhattan,2,weekend_or_holiday,6,14.343454090581446,13.520326463110951,68,1.6695407483477785,7.675245098039215
120,Highbridge Park,Manhattan,2,weekend_or_holiday,12,13.28470448220778,12.063423750929136,184,1.7150208512325426,8.866847826086957
120,Highbridge Park,Manhattan,2,weekend_or_holiday,20,14.969484995158314,12.68303726348839,98,1.6265616260295205,7.61530612244898
121,Hillcrest/Pomonok,Queens,3,weekday,0,18.897392968204308,16.869484737829605,2480,2.0910212809348056,7.8482661290322575
121,Hillcrest/Pomonok,Queens,3,weekday,6,14.534421110243102,13.1380095013773,13777,2.2077606396708219,10.915121821393143
121,Hillcrest/Pomonok,Queens,3,weekday,12,14.538461097088682,12.878142597245084,19000,2.0435728101386800,10.469856140350878
121,Hillcrest/Pomonok,Queens,3,weekday,20,18.3962084559644,16.956590511002563,6336,1.9959089500201676,7.836287352693603
121,Hillcrest/Pomonok,Queens,3,weekend_or_holiday,0,19.892729304874262,18.066216544629455,2188,1.9704511075855267,7.263825411334552
121,Hillcrest/Pomonok,Queens,3,weekend_or_holiday,6,16.699377614541067,15.285069041166603,3752,2.1722488151648358,8.99315476190476
121,Hillcrest/Pomonok,Queens,3,weekend_or_holiday,12,15.780835950838688,14.259236453201972,7011,2.1505504645987144,9.874761089716161
121,Hillcrest/Pomonok,Queens,3,weekend_or_holiday,20,17.995559165015578,16.177607118120868,2542,2.0416927565094146,8.233248098610018
122,Hollis,Queens,3,weekday,0,18.76072388152488,16.498972806998164,1458,2.0287325704656180,7.575160036579789
122,Hollis,Queens,3,weekday,6,14.942582804942234,13.268033535319997,7775,2.0117211467165736,9.753264737406218
122,Hollis,Queens,3,weekday,12,16.106081265722953,14.225761308115983,6445,1.9834896951258593,9.178238944918542
122,Hollis,Queens,3,weekday,20,18.28186875666271,16.38873468133894,2291,1.9977599105589161,8.058198748726902
122,Hollis,Queens,3,weekend_or_holiday,0,18.85681302794767,16.829714670920968,1070,2.0295892203864066,7.96708722741433
122,Hollis,Queens,3,weekend_or_holiday,6,16.6394227696682,14.986846989656176,2123,2.0363205026307675,8.591215261422516
122,Hollis,Queens,3,weekend_or_holiday,12,16.375607587769867,14.553631673957282,3061,2.0211131259024168,8.94078732440379
122,Hollis,Queens,3,weekend_or_holiday,20,17.33369251921785,15.598904291524864,1279,2.0405520157970041,8.513734688558769
123,Homecrest,Brooklyn,4,weekday,0,16.07707723459101,14.685412449392715,4204,1.8097232700064311,7.752668093878845
123,Homecrest,Brooklyn,4,weekday,6,13.163872546519462,11.714134946879616,26997,1.7381516547403901,9.296503315183168
123,Homecrest,Brooklyn,4,weekday,12,12.429273756994583,11.126677530674847,38736,1.7856968455743404,10.102747659369406
123,Homecrest,Brooklyn,4,weekday,20,14.828245174947584,13.416053921568627,14097,1.7836754450745597,8.27994372325081
123,Homecrest,Brooklyn,4,weekend_or_holiday,0,15.887910339607082,14.376159936942424,4670,1.9174478251782881,8.327005710206995
123,Homecrest,Brooklyn,4,weekend_or_holiday,6,14.867402002904733,13.458193974175508,6240,1.8398081006178065,8.516055021367523
123,Homecrest,Brooklyn,4,weekend_or_holiday,12,13.692821774231646,12.317075280037788,13746,1.8409138752428164,9.261135360589748
123,Homecrest,Brooklyn,4,weekend_or_holiday,20,14.784981572681383,13.395512912115953,7177,1.8028098956179873,8.40373415075937
124,Howard Beach,Queens,4,weekday,0,18.709667233217516,17.552200201238676,1088,1.9730391285889078,7.187882965686274
124,Howard Beach,Queens,4,weekday,6,16.532222827046212,15.098979741632416,4631,1.8804104308894302,7.871075361692939
124,Howard Beach,Queens,4,weekday,12,16.17444279325908,14.681273134414404,7032,1.9552929240367820,8.544686196435343
124,Howard Beach,Queens,4,weekday,20,17.648701057349,16.165393783139564,2423,2.0434471252393670,8.00528958591278
124,Howard Beach,Queens,4,weekend_or_holiday,0,17.682501901410756,16.55961464817689,1048,1.9770589703245279,8.058587786259542
124,Howard Beach,Queens,4,weekend_or_holiday,6,16.851067838251506,15.650824379173748,1445,1.8815113591207177,7.593091118800461
124,Howard Beach,Queens,4,weekend_or_holiday,12,16.174026614863575,14.88441577647876,3064,2.0221141179707375,8.664735639686684
124,Howard Beach,Queens,4,weekend_or_holiday,20,17.351628404845474,15.648046353539938,1262,2.0836056025589283,8.330744849445326
